filename,xmin,ymin,xmax,ymax,class
depositphotos_3137159-stock-photo-bush-plant_jpg.rf.5ded9050653f1b4caf826b160b077c0c.jpg,43,60,416,377,bush
360_F_40437534_fGFnFeaxv5BbOx5sWfQeFuy3VtHAx0TS_jpg.rf.5fa6ad0644a059e6f7eaa0239e1f2059.jpg,33,28,396,385,bush
Golden-Euonymus_jpg.rf.60a81cbd7920eb8c8503bb7baee90ed4.jpg,51,121,365,366,bush
api_thumb_450-8-_jpg.rf.60db70da83dc91609324f0728146b71e.jpg,45,60,416,382,bush
Low-Growing-Shrubs_jpg.rf.6115da7eadeea252bae5aab40b7b361f.jpg,31,82,401,344,bush
Boxwood_Sprinter_1_49cdb4e111f850ba5ac9b61f69d53ac1_jpg.rf.621d9e22ec9644d8441bc62a87d52c0f.jpg,40,84,389,354,bush
istockphoto-950705866-612x612_jpg.rf.62e71228047cf82ea80ca8241684fef8.jpg,49,35,362,360,bush
istockphoto-177395334-612x612_jpg.rf.63712c85175d9c75a1ee09e7293fe783.jpg,21,26,390,393,bush
depositphotos_9376519-stock-photo-dwarf-english-boxwood-isolated-on_jpg.rf.6376098eb4a43ccc78cc40426886ffdb.jpg,32,31,383,387,bush
api_thumb_450-3-_jpg.rf.66410f506ed5f95c01a159f3eed289e9.jpg,26,33,390,380,bush
How-to-Design-an-Entry-Garden_jpg.rf.66a71c8296ffdbd12147e69e7d180cfc.jpg,0,22,416,371,bush
depositphotos_47433385-stock-photo-the-big-giant-azalea_jpg.rf.673e47022028593a7e79f564cb3f4040.jpg,41,47,384,406,bush
Momber_jpg.rf.689472db03a7d4e31015b871598f61b7.jpg,33,40,403,325,bush
depositphotos_9469669-stock-photo-bigleaf-hydrangea-bush-isolated-on-1-_jpg.rf.6b2fba849edd1f26547455fea54f78fb.jpg,20,41,393,379,bush
istockphoto-1183231209-612x612_jpg.rf.6b7db97501d22b46e93ceecd58839654.jpg,83,7,310,333,bush
istockphoto-1205811871-1024x1024_jpg.rf.6cf5fcda7dfabcc477b77c4eed4cded5.jpg,17,36,113,131,bush
istockphoto-1205811871-1024x1024_jpg.rf.6cf5fcda7dfabcc477b77c4eed4cded5.jpg,137,31,225,139,bush
istockphoto-1205811871-1024x1024_jpg.rf.6cf5fcda7dfabcc477b77c4eed4cded5.jpg,237,24,389,150,bush
istockphoto-1205811871-1024x1024_jpg.rf.6cf5fcda7dfabcc477b77c4eed4cded5.jpg,228,154,398,241,bush
istockphoto-1205811871-1024x1024_jpg.rf.6cf5fcda7dfabcc477b77c4eed4cded5.jpg,24,140,212,286,bush
istockphoto-1205811871-1024x1024_jpg.rf.6cf5fcda7dfabcc477b77c4eed4cded5.jpg,17,303,98,389,bush
image-2-_jpg.rf.6d1c8705e862de7becdec585fda8a91e.jpg,0,253,83,416,bush
image-2-_jpg.rf.6d1c8705e862de7becdec585fda8a91e.jpg,125,279,320,416,bush
photo_2021-11-13_22-52-48_jpg.rf.6ebd4532c7ad3123ecb3f0c0c5e62801.jpg,28,0,315,295,bush
depositphotos_10978705-stock-photo-top-view-of-bigleaf-hydrangea-1-_jpg.rf.6f7b39ab50feb6dbb2e4e0ee25ee249b.jpg,9,25,398,387,bush
coral-beauty-bush-isolated-white-23964665_jpg.rf.723f582f202cbe92b68943fb65f540c1.jpg,20,67,401,354,bush
boxwood-planter_jpg.rf.732522e20a2e2f4bbacfb570680f41b0.jpg,30,17,396,227,bush
istockphoto-1210570490-612x612_jpg.rf.751437119831b3169a72ebeaf4a09743.jpg,0,8,402,416,bush
photo_2021-11-13_22-52-38_jpg.rf.760be1e7aa919bd16d13f2d2532dce3f.jpg,151,15,239,292,bush
photo_2021-11-13_22-52-38_jpg.rf.760be1e7aa919bd16d13f2d2532dce3f.jpg,0,0,114,315,bush
images-15-_jpg.rf.77173d5191a2edcadce87a600e6a52fd.jpg,28,62,358,339,bush
20220423_201112_jpg.rf.77998cecb85379cf6f216f8a37559c2e.jpg,122,17,282,301,bush
Klen-Ostrolistnyj-Globosum-1_jpg.rf.77fb30b2e4f5bd51a0e61bb809cc0998.jpg,188,213,313,334,bush
Klen-Ostrolistnyj-Globosum-1_jpg.rf.77fb30b2e4f5bd51a0e61bb809cc0998.jpg,19,230,154,358,bush
istockphoto-1155831768-612x612_jpg.rf.784f6cef6d6322704e07e4b59146b982.jpg,37,47,391,400,bush
Boxwood-FineGardening_jpg.rf.78aa9a1969e2602f807df28c56cc0d4b.jpg,42,1,390,415,bush
depositphotos_39878857-stock-photo-round-ornamental-bush-isolated-on_jpg.rf.79d4626d2e40d2efe8a0a39174b2c856.jpg,72,84,352,333,bush
depositphotos_37931841-stock-photo-plant-bush-isolated_jpg.rf.7a9c7ffc4be3450c9137cea4b50b92f3.jpg,18,56,410,364,bush
istockphoto-177273450-612x612_jpg.rf.7b36e6a5b3a9d9379a1c0e5d8163f6ad.jpg,10,99,400,337,bush
depositphotos_9469680-stock-photo-oakleaf-hydrangea-bush-isolated-on-1-_jpg.rf.808d013e27c4fcda9d5a2fa7a45c85d0.jpg,19,38,397,374,bush
istockphoto-483372919-612x612_jpg.rf.813fc91706bd2040f80809e6011cd336.jpg,149,231,218,307,bush
istockphoto-483372919-612x612_jpg.rf.813fc91706bd2040f80809e6011cd336.jpg,247,234,313,315,bush
istockphoto-483372919-612x612_jpg.rf.813fc91706bd2040f80809e6011cd336.jpg,322,233,395,343,bush
8550_two-cut-out-ordinary-small-bushes_jpg.rf.838153b41aaf219cfbeb3db4f289578a.jpg,5,26,394,376,bush
depositphotos_9658135-stock-photo-japanese-aralia-bush-isolated-on-2-_jpg.rf.846b6a7dcbeb5e5b6e622a3fcae1e9e3.jpg,22,34,392,376,bush
